,nse_symbol,screener_symbol,screener_url,nse_name,ticker_symbol
240,GLENMARK,GLENMARK,https://www.screener.in/company/GLENMARK/consolidated/,Glenmark Pharmaceuticals Limited,GLENMARK
241,HINDCOPPER,HINDCOPPER,https://www.screener.in/company/HINDCOPPER/,Hindustan Copper Limited,HINDCOPPER
242,GODREJIND,GODREJIND,https://www.screener.in/company/GODREJIND/consolidated/,Godrej Industries Limited,GODREJIND
243,NH,NH,https://www.screener.in/company/NH/consolidated/,Narayana Hrudayalaya Ltd.,NH
244,BLUESTARCO,BLUESTARCO,https://www.screener.in/company/BLUESTARCO/consolidated/,Blue Star Limited,BLUESTARCO
245,EXIDEIND,EXIDEIND,https://www.screener.in/company/EXIDEIND/consolidated/,Exide Industries Limited,EXIDEIND
246,ENDURANCE,ENDURANCE,https://www.screener.in/company/ENDURANCE/consolidated/,Endurance Technologies Limited,ENDURANCE
247,JBCHEPHARM,JBCHEPHARM,https://www.screener.in/company/JBCHEPHARM/consolidated/,JB Chemicals & Pharmaceuticals Limited,JBCHEPHARM
248,PAYTM,PAYTM,https://www.screener.in/company/PAYTM/consolidated/,One 97 Communications Limited,PAYTM
249,ANGELONE,ANGELONE,https://www.screener.in/company/ANGELONE/consolidated/,Angel One Limited,ANGELONE
250,MOTILALOFS,MOTILALOFS,https://www.screener.in/company/MOTILALOFS/consolidated/,Motilal Oswal Financial Services Limited,MOTILALOFS
251,ITI,ITI,https://www.screener.in/company/ITI/,ITI Limited,ITI
252,360ONE,360ONE,https://www.screener.in/company/360ONE/consolidated/,360 ONE WAM LIMITED,360ONE
253,CARBORUNIV,CARBORUNIV,https://www.screener.in/company/CARBORUNIV/consolidated/,Carborundum Universal Limited,CARBORUNIV
254,AARTIIND,AARTIIND,https://www.screener.in/company/AARTIIND/consolidated/,Aarti Industries Limited,AARTIIND
255,SUNTV,SUNTV,https://www.screener.in/company/SUNTV/consolidated/,Sun TV Network Limited,SUNTV
256,KIOCL,KIOCL,https://www.screener.in/company/KIOCL/,KIOCL Limited,KIOCL
257,ISEC,ISEC,https://www.screener.in/company/ISEC/consolidated/,ICICI Securities Limited,ISEC
258,RADICO,RADICO,https://www.screener.in/company/RADICO/,Radico Khaitan Limited,RADICO
259,SUNDRMFAST,SUNDRMFAST,https://www.screener.in/company/SUNDRMFAST/consolidated/,Sundram Fasteners Limited,SUNDRMFAST
260,CREDITACC,CREDITACC,https://www.screener.in/company/CREDITACC/,CREDITACCESS GRAMEEN LIMITED,CREDITACC
261,COCHINSHIP,COCHINSHIP,https://www.screener.in/company/COCHINSHIP/,Cochin Shipyard Limited,COCHINSHIP
262,HATSUN,HATSUN,https://www.screener.in/company/HATSUN/,Hatsun Agro Product Limited,HATSUN
263,MANYAVAR,MANYAVAR,https://www.screener.in/company/MANYAVAR/consolidated/,Vedant Fashions Limited,MANYAVAR
264,CYIENT,CYIENT,https://www.screener.in/company/CYIENT/consolidated/,Cyient Limited,CYIENT
265,BRIGADE,BRIGADE,https://www.screener.in/company/BRIGADE/consolidated/,Brigade Enterprises Limited,BRIGADE
266,TIMKEN,TIMKEN,https://www.screener.in/company/TIMKEN/,Timken India Limited,TIMKEN
267,NBCC,NBCC,https://www.screener.in/company/NBCC/consolidated/,NBCC (India) Limited,NBCC
268,JBMA,JBMA,https://www.screener.in/company/JBMA/consolidated/,JBM Auto Limited,JBMA
269,GILLETTE,GILLETTE,https://www.screener.in/company/GILLETTE/,Gillette India Limited,GILLETTE
270,KANSAINER,KANSAINER,https://www.screener.in/company/KANSAINER/consolidated/,Kansai Nerolac Paints Limited,KANSAINER
271,LAURUSLABS,LAURUSLABS,https://www.screener.in/company/LAURUSLABS/consolidated/,Laurus Labs Limited,LAURUSLABS
272,GRINDWELL,GRINDWELL,https://www.screener.in/company/GRINDWELL/consolidated/,Grindwell Norton Limited,GRINDWELL
273,FIVESTAR,FIVESTAR,https://www.screener.in/company/FIVESTAR/,Five-Star Business Finance Limited,FIVESTAR
274,SWANENERGY,SWANENERGY,https://www.screener.in/company/SWANENERGY/consolidated/,Swan Energy Limited,SWANENERGY
275,CHOLAHLDNG,CHOLAHLDNG,https://www.screener.in/company/CHOLAHLDNG/consolidated/,Cholamandalam Financial Holdings Limited,CHOLAHLDNG
276,IRCON,IRCON,https://www.screener.in/company/IRCON/consolidated/,Ircon International Limited,IRCON
277,SKFINDIA,SKFINDIA,https://www.screener.in/company/SKFINDIA/,SKF India Limited,SKFINDIA
278,BSOFT,BSOFT,https://www.screener.in/company/BSOFT/consolidated/,BIRLASOFT LIMITED,BSOFT
279,ASTERDM,ASTERDM,https://www.screener.in/company/ASTERDM/consolidated/,Aster DM Healthcare Limited,ASTERDM
280,RELAXO,RELAXO,https://www.screener.in/company/RELAXO/,Relaxo Footwears Limited,RELAXO
281,SONATSOFTW,SONATSOFTW,https://www.screener.in/company/SONATSOFTW/consolidated/,Sonata Software Limited,SONATSOFTW
282,GSPL,GSPL,https://www.screener.in/company/GSPL/consolidated/,Gujarat State Petronet Limited,GSPL
283,RATNAMANI,RATNAMANI,https://www.screener.in/company/RATNAMANI/consolidated/,Ratnamani Metals & Tubes Limited,RATNAMANI
284,ABFRL,ABFRL,https://www.screener.in/company/ABFRL/consolidated/,Aditya Birla Fashion and Retail Limited,ABFRL
285,APLLTD,APLLTD,https://www.screener.in/company/APLLTD/consolidated/,Alembic Pharmaceuticals Limited,APLLTD
286,PFIZER,PFIZER,https://www.screener.in/company/PFIZER/,Pfizer Limited,PFIZER
287,RAMCOCEM,RAMCOCEM,https://www.screener.in/company/RAMCOCEM/consolidated/,The Ramco Cements Limited,RAMCOCEM
288,SIGNATURE,SIGNATURE,https://www.screener.in/company/SIGNATURE/consolidated/,Signatureglobal (India) Limited,SIGNATURE
289,PEL,PEL,https://www.screener.in/company/PEL/consolidated/,Piramal Enterprises Limited,PEL
290,ELGIEQUIP,ELGIEQUIP,https://www.screener.in/company/ELGIEQUIP/consolidated/,Elgi Equipments Limited,ELGIEQUIP
291,LALPATHLAB,LALPATHLAB,https://www.screener.in/company/LALPATHLAB/consolidated/,Dr. Lal Path Labs Ltd.,LALPATHLAB
292,EMAMILTD,EMAMILTD,https://www.screener.in/company/EMAMILTD/consolidated/,Emami Limited,EMAMILTD
293,SANOFI,SANOFI,https://www.screener.in/company/SANOFI/,Sanofi India Limited,SANOFI
294,JYOTICNC,JYOTICNC,https://www.screener.in/company/JYOTICNC/consolidated/,Jyoti CNC Automation Limited,JYOTICNC
295,TRIDENT,TRIDENT,https://www.screener.in/company/TRIDENT/consolidated/,Trident Limited,TRIDENT
296,CASTROLIND,CASTROLIND,https://www.screener.in/company/CASTROLIND/,Castrol India Limited,CASTROLIND
297,KAJARIACER,KAJARIACER,https://www.screener.in/company/KAJARIACER/consolidated/,Kajaria Ceramics Limited,KAJARIACER
298,KAYNES,KAYNES,https://www.screener.in/company/KAYNES/,Kaynes Technology India Limited,KAYNES
299,CHALET,CHALET,https://www.screener.in/company/CHALET/consolidated/,Chalet Hotels Limited,CHALET
300,DEVYANI,DEVYANI,https://www.screener.in/company/DEVYANI/consolidated/,Devyani International Limited,DEVYANI
301,CDSL,CDSL,https://www.screener.in/company/CDSL/consolidated/,Central Depository Services (India) Limited,CDSL
302,KEC,KEC,https://www.screener.in/company/KEC/consolidated/,KEC International Limited,KEC
303,SCHNEIDER,SCHNEIDER,https://www.screener.in/company/SCHNEIDER/,Schneider Electric Infrastructure Limited,SCHNEIDER
304,BATAINDIA,BATAINDIA,https://www.screener.in/company/BATAINDIA/consolidated/,Bata India Limited,BATAINDIA
305,CIEINDIA,CIEINDIA,https://www.screener.in/company/CIEINDIA/consolidated/,CIE Automotive India Limited,CIEINDIA
306,KPIL,KPIL,https://www.screener.in/company/KPIL/consolidated/,Kalpataru Projects International Limited,KPIL
307,RRKABEL,RRKABEL,https://www.screener.in/company/RRKABEL/,R R Kabel Limited,RRKABEL
308,SUMICHEM,SUMICHEM,https://www.screener.in/company/SUMICHEM/,Sumitomo Chemical India Limited,SUMICHEM
309,NATCOPHARM,NATCOPHARM,https://www.screener.in/company/NATCOPHARM/consolidated/,Natco Pharma Limited,NATCOPHARM
310,SUVENPHAR,SUVENPHAR,https://www.screener.in/company/SUVENPHAR/consolidated/,Suven Pharmaceuticals Limited,SUVENPHAR
311,CROMPTON,CROMPTON,https://www.screener.in/company/CROMPTON/consolidated/,Crompton Greaves Consumer Electricals Limited,CROMPTON
312,TRITURBINE,TRITURBINE,https://www.screener.in/company/TRITURBINE/consolidated/,Triveni Turbine Limited,TRITURBINE
313,PPLPHARMA,PPLPHARMA,https://www.screener.in/company/PPLPHARMA/consolidated/,Piramal Pharma Limited,PPLPHARMA
314,INOXWIND,INOXWIND,https://www.screener.in/company/INOXWIND/consolidated/,Inox Wind Limited,INOXWIND
315,ACE,ACE,https://www.screener.in/company/ACE/consolidated/,Action Construction Equipment Limited,ACE
316,ATUL,ATUL,https://www.screener.in/company/ATUL/consolidated/,Atul Limited,ATUL
317,CGCL,CGCL,https://www.screener.in/company/CGCL/consolidated/,Capri Global Capital Limited,CGCL
318,TVSHLTD,TVSHLTD,https://www.screener.in/company/TVSHLTD/consolidated/,TVS Holdings Limited,TVSHLTD
319,SHYAMMETL,SHYAMMETL,https://www.screener.in/company/SHYAMMETL/consolidated/,Shyam Metalics and Energy Limited,SHYAMMETL
320,NUVAMA,NUVAMA,https://www.screener.in/company/NUVAMA/consolidated/,Nuvama Wealth Management Limited,NUVAMA
321,KIMS,KIMS,https://www.screener.in/company/KIMS/consolidated/,Krishna Institute of Medical Sciences Limited,KIMS
322,CELLO,CELLO,https://www.screener.in/company/CELLO/consolidated/,Cello World Limited,CELLO
323,PNBHOUSING,PNBHOUSING,https://www.screener.in/company/PNBHOUSING/,PNB Housing Finance Limited,PNBHOUSING
324,REDINGTON,REDINGTON,https://www.screener.in/company/REDINGTON/consolidated/,Redington Limited,REDINGTON
325,JYOTHYLAB,JYOTHYLAB,https://www.screener.in/company/JYOTHYLAB/consolidated/,Jyothy Labs Limited,JYOTHYLAB
326,CESC,CESC,https://www.screener.in/company/CESC/consolidated/,CESC Limited,CESC
327,GODFRYPHLP,GODFRYPHLP,https://www.screener.in/company/GODFRYPHLP/consolidated/,Godfrey Phillips India Limited,GODFRYPHLP
328,NSLNISP,NSLNISP,https://www.screener.in/company/NSLNISP/,NMDC Steel Limited,NSLNISP
329,RITES,RITES,https://www.screener.in/company/RITES/consolidated/,RITES Limited,RITES
330,CONCORDBIO,CONCORDBIO,https://www.screener.in/company/CONCORDBIO/,Concord Biotech Limited,CONCORDBIO
331,INDIAMART,INDIAMART,https://www.screener.in/company/INDIAMART/consolidated/,Indiamart Intermesh Limited,INDIAMART
332,OLECTRA,OLECTRA,https://www.screener.in/company/OLECTRA/consolidated/,Olectra Greentech Limited,OLECTRA
333,WHIRLPOOL,WHIRLPOOL,https://www.screener.in/company/WHIRLPOOL/consolidated/,Whirlpool of India Limited,WHIRLPOOL
334,ANANDRATHI,ANANDRATHI,https://www.screener.in/company/ANANDRATHI/consolidated/,Anand Rathi Wealth Limited,ANANDRATHI
335,NAVINFLUOR,NAVINFLUOR,https://www.screener.in/company/NAVINFLUOR/consolidated/,Navin Fluorine International Limited,NAVINFLUOR
336,JWL,JWL,https://www.screener.in/company/JWL/,Jupiter Wagons Limited,JWL
337,APTUS,APTUS,https://www.screener.in/company/APTUS/consolidated/,Aptus Value Housing Finance India Limited,APTUS
338,FINCABLES,FINCABLES,https://www.screener.in/company/FINCABLES/,Finolex Cables Limited,FINCABLES
339,FINPIPE,FINPIPE,https://www.screener.in/company/FINPIPE/,Finolex Industries Limited,FINPIPE
340,POLYMED,POLYMED,https://www.screener.in/company/POLYMED/consolidated/,Poly Medicure Limited,POLYMED
341,VINATIORGA,VINATIORGA,https://www.screener.in/company/VINATIORGA/,Vinati Organics Limited,VINATIORGA
342,INTELLECT,INTELLECT,https://www.screener.in/company/INTELLECT/consolidated/,Intellect Design Arena Limited,INTELLECT
343,JAIBALAJI,JAIBALAJI,https://www.screener.in/company/JAIBALAJI/consolidated/,Jai Balaji Industries Limited,JAIBALAJI
344,J&KBANK,J&KBANK,https://www.screener.in/company/J&KBANK/consolidated/,The Jammu & Kashmir Bank Limited,SCRIP-132209
345,KARURVYSYA,KARURVYSYA,https://www.screener.in/company/KARURVYSYA/,Karur Vysya Bank Limited,KARURVYSYA
346,BLUEDART,BLUEDART,https://www.screener.in/company/BLUEDART/consolidated/,Blue Dart Express Limited,BLUEDART
347,MANAPPURAM,MANAPPURAM,https://www.screener.in/company/MANAPPURAM/consolidated/,Manappuram Finance Limited,MANAPPURAM
348,AFFLE,AFFLE,https://www.screener.in/company/AFFLE/consolidated/,Affle (India) Limited,AFFLE
349,NCC,NCC,https://www.screener.in/company/NCC/consolidated/,NCC Limited,NCC
350,RBLBANK,RBLBANK,https://www.screener.in/company/RBLBANK/,RBL Bank Limited,RBLBANK
351,TTML,TTML,https://www.screener.in/company/TTML/,Tata Teleservices (Maharashtra) Limited,TTML
352,BASF,BASF,https://www.screener.in/company/BASF/,BASF India Limited,BASF
353,VGUARD,VGUARD,https://www.screener.in/company/VGUARD/,V-Guard Industries Limited,VGUARD
354,CAMS,CAMS,https://www.screener.in/company/CAMS/,Computer Age Management Services Limited,CAMS
355,GESHIP,GESHIP,https://www.screener.in/company/GESHIP/consolidated/,The Great Eastern Shipping Company Limited,GESHIP
356,CENTURYPLY,CENTURYPLY,https://www.screener.in/company/CENTURYPLY/consolidated/,Century Plyboards (India) Limited,CENTURYPLY
357,CLEAN,CLEAN,https://www.screener.in/company/CLEAN/consolidated/,Clean Science and Technology Limited,CLEAN
358,JINDALSAW,JINDALSAW,https://www.screener.in/company/JINDALSAW/consolidated/,Jindal Saw Limited,JINDALSAW
359,FSL,FSL,https://www.screener.in/company/FSL/consolidated/,Firstsource Solutions Limited,FSL
360,ZENSARTECH,ZENSARTECH,https://www.screener.in/company/ZENSARTECH/consolidated/,Zensar Technologies Limited,ZENSARTECH
361,SOBHA,SOBHA,https://www.screener.in/company/SOBHA/consolidated/,Sobha Limited,SOBHA
362,CHAMBLFERT,CHAMBLFERT,https://www.screener.in/company/CHAMBLFERT/consolidated/,Chambal Fertilizers & Chemicals Limited,CHAMBLFERT
363,DATAPATTNS,DATAPATTNS,https://www.screener.in/company/DATAPATTNS/,Data Patterns (India) Limited,DATAPATTNS
364,CHENNPETRO,CHENNPETRO,https://www.screener.in/company/CHENNPETRO/,Chennai Petroleum Corporation Limited,CHENNPETRO
365,WELCORP,WELCORP,https://www.screener.in/company/WELCORP/consolidated/,Welspun Corp Limited,WELCORP
366,MGL,MGL,https://www.screener.in/company/MGL/,Mahanagar Gas Limited,MGL
367,KSB,KSB,https://www.screener.in/company/KSB/consolidated/,Ksb Limited,KSB
368,WELSPUNLIV,WELSPUNLIV,https://www.screener.in/company/WELSPUNLIV/consolidated/,Welspun Living Limited,WELSPUNLIV
369,HSCL,HSCL,https://www.screener.in/company/HSCL/consolidated/,Himadri Speciality Chemical Limited,HSCL
370,DCMSHRIRAM,DCMSHRIRAM,https://www.screener.in/company/DCMSHRIRAM/consolidated/,DCM Shriram Limited,DCMSHRIRAM
371,ASTRAZEN,ASTRAZEN,https://www.screener.in/company/ASTRAZEN/,AstraZeneca Pharma India Limited,ASTRAZEN
372,ZEEL,ZEEL,https://www.screener.in/company/ZEEL/consolidated/,Zee Entertainment Enterprises Limited,ZEEL
373,BEML,BEML,https://www.screener.in/company/BEML/consolidated/,BEML Limited,BEML
374,HFCL,HFCL,https://www.screener.in/company/HFCL/consolidated/,HFCL Limited,HFCL
375,RAINBOW,RAINBOW,https://www.screener.in/company/RAINBOW/consolidated/,Rainbow Childrens Medicare Limited,RAINBOW
376,ABSLAMC,ABSLAMC,https://www.screener.in/company/ABSLAMC/consolidated/,Aditya Birla Sun Life AMC Limited,ABSLAMC
377,HONASA,HONASA,https://www.screener.in/company/HONASA/,Honasa Consumer Limited,HONASA
378,ASAHIINDIA,ASAHIINDIA,https://www.screener.in/company/ASAHIINDIA/consolidated/,Asahi India Glass Limited,ASAHIINDIA
379,PVRINOX,PVRINOX,https://www.screener.in/company/PVRINOX/consolidated/,PVR INOX Limited,PVRINOX
380,ARE&M,ARE&M,https://www.screener.in/company/ARE&M/,Amara Raja Energy & Mobility Limited,SCRIP-100008
381,IIFL,IIFL,https://www.screener.in/company/IIFL/consolidated/,IIFL Finance Limited,IIFL
382,BLS,BLS,https://www.screener.in/company/BLS/consolidated/,BLS International Services Limited,BLS
383,ALOKINDS,ALOKINDS,https://www.screener.in/company/ALOKINDS/consolidated/,Alok Industries Limited,ALOKINDS
384,VTL,VTL,https://www.screener.in/company/VTL/consolidated/,Vardhman Textiles Limited,VTL
385,GRINFRA,GRINFRA,https://www.screener.in/company/GRINFRA/consolidated/,G R Infraprojects Limited,GRINFRA
386,WESTLIFE,WESTLIFE,https://www.screener.in/company/WESTLIFE/consolidated/,WESTLIFE FOODWORLD LIMITED,WESTLIFE
387,RKFORGE,RKFORGE,https://www.screener.in/company/RKFORGE/consolidated/,Ramkrishna Forgings Limited,RKFORGE
388,KIRLOSENG,KIRLOSENG,https://www.screener.in/company/KIRLOSENG/consolidated/,Kirloskar Oil Engines Limited,KIRLOSENG
389,TITAGARH,TITAGARH,https://www.screener.in/company/TITAGARH/consolidated/,TITAGARH RAIL SYSTEMS LIMITED,TITAGARH
390,FINEORG,FINEORG,https://www.screener.in/company/FINEORG/,Fine Organic Industries Limited,FINEORG
391,AMBER,AMBER,https://www.screener.in/company/AMBER/consolidated/,Amber Enterprises India Limited,AMBER
392,BIKAJI,BIKAJI,https://www.screener.in/company/BIKAJI/,Bikaji Foods International Limited,BIKAJI
393,SWSOLAR,SWSOLAR,https://www.screener.in/company/SWSOLAR/consolidated/,Sterling and Wilson Renewable Energy Limited,SWSOLAR
394,RAYMOND,RAYMOND,https://www.screener.in/company/RAYMOND/consolidated/,Raymond Limited,RAYMOND
395,IEX,IEX,https://www.screener.in/company/IEX/,Indian Energy Exchange Limited,IEX
396,SPARC,SPARC,https://www.screener.in/company/SPARC/,Sun Pharma Advanced Research Company Limited,SPARC
397,GRAPHITE,GRAPHITE,https://www.screener.in/company/GRAPHITE/consolidated/,Graphite India Limited,GRAPHITE
398,SPLPETRO,SPLPETRO,https://www.screener.in/company/SPLPETRO/,Supreme Petrochem Limited,SPLPETRO
399,RAILTEL,RAILTEL,https://www.screener.in/company/RAILTEL/,Railtel Corporation Of India Limited,RAILTEL
400,INGERRAND,INGERRAND,https://www.screener.in/company/INGERRAND/,Ingersoll Rand (India) Limited,INGERRAND
401,ECLERX,ECLERX,https://www.screener.in/company/ECLERX/consolidated/,eClerx Services Limited,ECLERX
402,JUNIPER,JUNIPER,https://www.screener.in/company/JUNIPER/consolidated/,Juniper Hotels Limited,JUNIPER
403,ERIS,ERIS,https://www.screener.in/company/ERIS/consolidated/,Eris Lifesciences Limited,ERIS
404,RHIM,RHIM,https://www.screener.in/company/RHIM/consolidated/,RHI MAGNESITA INDIA LIMITED,RHIM
405,ENGINERSIN,ENGINERSIN,https://www.screener.in/company/ENGINERSIN/consolidated/,Engineers India Limited,ENGINERSIN
406,MAHSEAMLES,MAHSEAMLES,https://www.screener.in/company/MAHSEAMLES/consolidated/,Maharashtra Seamless Limited,MAHSEAMLES
407,HAPPSTMNDS,HAPPSTMNDS,https://www.screener.in/company/HAPPSTMNDS/,Happiest Minds Technologies Limited,HAPPSTMNDS
408,JKTYRE,JKTYRE,https://www.screener.in/company/JKTYRE/consolidated/,JK Tyre & Industries Limited,JKTYRE
409,TEJASNET,TEJASNET,https://www.screener.in/company/TEJASNET/consolidated/,Tejas Networks Limited,TEJASNET
410,PNCINFRA,PNCINFRA,https://www.screener.in/company/PNCINFRA/consolidated/,PNC Infratech Limited,PNCINFRA
411,NEWGEN,NEWGEN,https://www.screener.in/company/NEWGEN/,Newgen Software Technologies Limited,NEWGEN
412,INOXINDIA,INOXINDIA,https://www.screener.in/company/INOXINDIA/consolidated/,INOX India Limited,INOXINDIA
413,TANLA,TANLA,https://www.screener.in/company/TANLA/consolidated/,Tanla Platforms Limited,TANLA
414,BIRLACORPN,BIRLACORPN,https://www.screener.in/company/BIRLACORPN/consolidated/,Birla Corporation Limited,BIRLACORPN
415,BBTC,BBTC,https://www.screener.in/company/BBTC/consolidated/,Bombay Burmah Trading Corporation Limited,BBTC
416,GMDCLTD,GMDCLTD,https://www.screener.in/company/GMDCLTD/consolidated/,Gujarat Mineral Development Corporation Limited,GMDCLTD
417,NUVOCO,NUVOCO,https://www.screener.in/company/NUVOCO/consolidated/,Nuvoco Vistas Corporation Limited,NUVOCO
418,AKZOINDIA,AKZOINDIA,https://www.screener.in/company/AKZOINDIA/,Akzo Nobel India Limited,AKZOINDIA
419,CEATLTD,CEATLTD,https://www.screener.in/company/CEATLTD/consolidated/,CEAT Limited,CEATLTD
420,RPOWER,RPOWER,https://www.screener.in/company/RPOWER/consolidated/,Reliance Power Limited,RPOWER
421,RELINFRA,RELINFRA,https://www.screener.in/company/RELINFRA/consolidated/,Reliance Infrastructure Limited,RELINFRA
422,GPIL,GPIL,https://www.screener.in/company/GPIL/consolidated/,Godawari Power And Ispat limited,GPIL
423,ELECON,ELECON,https://www.screener.in/company/ELECON/consolidated/,Elecon Engineering Company Limited,ELECON
424,ANANTRAJ,ANANTRAJ,https://www.screener.in/company/ANANTRAJ/consolidated/,Anant Raj Limited,ANANTRAJ
425,ELECTCAST,ELECTCAST,https://www.screener.in/company/ELECTCAST/consolidated/,Electrosteel Castings Limited,ELECTCAST
426,DBREALTY,DBREALTY,https://www.screener.in/company/DBREALTY/consolidated/,D B Realty Limited,DBREALTY
